locus_tag	ftype	length_bp	gene	EC_number	COG	product
JBLNCBMD_03392	CDS	1185				hypothetical protein
JBLNCBMD_03393	CDS	1617				putative protein
JBLNCBMD_03394	CDS	885				hypothetical protein
JBLNCBMD_03395	CDS	894				hypothetical protein
JBLNCBMD_03396	CDS	141				hypothetical protein
JBLNCBMD_03397	CDS	846			COG0204	putative protein
JBLNCBMD_03398	CDS	882				hypothetical protein
JBLNCBMD_03399	CDS	840	cpoB_12			Cell division coordinator CpoB
JBLNCBMD_03400	CDS	309				hypothetical protein
JBLNCBMD_03401	CDS	792	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
JBLNCBMD_03402	CDS	924	pstA_1		COG0581	Phosphate transport system permease protein PstA
JBLNCBMD_03403	CDS	927	pstC1		COG0573	Phosphate transport system permease protein PstC 1
JBLNCBMD_03404	CDS	1032	sphX_1		COG0226	Protein SphX
JBLNCBMD_03405	CDS	255				hypothetical protein
JBLNCBMD_03406	CDS	2100	ycf3_9			Photosystem I assembly protein Ycf3
JBLNCBMD_03407	CDS	156				hypothetical protein
JBLNCBMD_03408	CDS	1080				hypothetical protein
JBLNCBMD_03409	CDS	942				hypothetical protein
JBLNCBMD_03410	CDS	1617				hypothetical protein
JBLNCBMD_03411	CDS	147				hypothetical protein
JBLNCBMD_03412	CDS	1875	dnaK2_3			Chaperone protein dnaK2
JBLNCBMD_03413	CDS	438	hspA_3		COG0071	Spore protein SP21
JBLNCBMD_03414	CDS	534	hspA_4		COG0071	Spore protein SP21
JBLNCBMD_03415	CDS	435				hypothetical protein
JBLNCBMD_03416	CDS	2913	uvrA		COG0178	UvrABC system protein A
JBLNCBMD_03417	CDS	1143	hdc	4.1.1.22		Histidine decarboxylase
JBLNCBMD_03418	CDS	1563				hypothetical protein
JBLNCBMD_03419	CDS	1731	ureC	3.5.1.5	COG0804	Urease subunit alpha
JBLNCBMD_03420	CDS	306	ureB1	3.5.1.5		Urease subunit beta 1
JBLNCBMD_03421	CDS	303	ureA	3.5.1.5		Urease subunit gamma
JBLNCBMD_03422	CDS	867	ureD			Urease accessory protein UreD
JBLNCBMD_03423	CDS	1308				hypothetical protein
JBLNCBMD_03424	CDS	927				hypothetical protein
JBLNCBMD_03425	CDS	1134	psbA2	1.10.3.9		Photosystem II protein D1 2
JBLNCBMD_03426	CDS	1083	psbA1_1	1.10.3.9		Photosystem II protein D1 1
JBLNCBMD_03427	CDS	1500				hypothetical protein
JBLNCBMD_03428	CDS	2958				hypothetical protein
JBLNCBMD_03429	CDS	231				hypothetical protein
JBLNCBMD_03430	CDS	3063	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
JBLNCBMD_03431	CDS	252				hypothetical protein
JBLNCBMD_03432	CDS	387				hypothetical protein
JBLNCBMD_03433	CDS	306				hypothetical protein
JBLNCBMD_03434	tRNA	75				tRNA-Arg(tct)
JBLNCBMD_03435	CDS	537				hypothetical protein
JBLNCBMD_03436	CDS	708				hypothetical protein
JBLNCBMD_03437	CDS	1728				hypothetical protein
JBLNCBMD_03438	CDS	909	lip1	3.1.1.3		Lipase 1
JBLNCBMD_03439	CDS	912	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
JBLNCBMD_03440	CDS	633				hypothetical protein
JBLNCBMD_03441	CDS	633				Iron-sulfur cluster carrier protein
JBLNCBMD_03442	CDS	1464				hypothetical protein
JBLNCBMD_03443	CDS	162				hypothetical protein
JBLNCBMD_03444	CDS	153				hypothetical protein
JBLNCBMD_03445	CDS	690	deoC2	4.1.2.4		Deoxyribose-phosphate aldolase 2
JBLNCBMD_03446	CDS	969	recO			DNA repair protein RecO
JBLNCBMD_03447	CDS	1599				hypothetical protein
JBLNCBMD_03448	CDS	1149	mshA_32	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_03449	CDS	510	recR		COG0353	Recombination protein RecR
JBLNCBMD_03450	CDS	468				hypothetical protein
JBLNCBMD_03451	CDS	399				hypothetical protein
JBLNCBMD_03452	CDS	921	carC_2	3.7.1.13		2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase
JBLNCBMD_03453	CDS	513	acuC			Acetoin utilization protein AcuC
JBLNCBMD_03454	CDS	1137	gshA	6.3.2.2		Glutamate--cysteine ligase
JBLNCBMD_03455	CDS	462	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
JBLNCBMD_03456	CDS	2307				hypothetical protein
JBLNCBMD_03457	tRNA	76				tRNA-Met(cat)
JBLNCBMD_03458	CDS	2091				hypothetical protein
JBLNCBMD_03459	CDS	600	prxU	1.11.1.15		Selenocysteine-containing peroxiredoxin PrxU
JBLNCBMD_03460	CDS	552	resA_2			Thiol-disulfide oxidoreductase ResA
JBLNCBMD_03461	CDS	675				hypothetical protein
JBLNCBMD_03462	CDS	1002	dnaJ_5		COG0484	Chaperone protein DnaJ
JBLNCBMD_03463	CDS	522				hypothetical protein
JBLNCBMD_03464	CDS	1290	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
JBLNCBMD_03465	CDS	312				hypothetical protein
JBLNCBMD_03466	CDS	150				hypothetical protein
JBLNCBMD_03467	CDS	1737				hypothetical protein
JBLNCBMD_03468	CDS	210				hypothetical protein
JBLNCBMD_03469	CDS	564	def_1	3.5.1.88		Peptide deformylase
JBLNCBMD_03470	CDS	903	ftsX		COG2177	Cell division protein FtsX
JBLNCBMD_03471	CDS	813				hypothetical protein
JBLNCBMD_03472	CDS	936				hypothetical protein
JBLNCBMD_03473	CDS	576	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
JBLNCBMD_03474	CDS	330				hypothetical protein
JBLNCBMD_03475	CDS	288	rpsN		COG0199	30S ribosomal protein S14
JBLNCBMD_03476	CDS	831	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
JBLNCBMD_03477	CDS	288				hypothetical protein
JBLNCBMD_03478	CDS	267				hypothetical protein
JBLNCBMD_03479	CDS	222				hypothetical protein
JBLNCBMD_03480	CDS	381				hypothetical protein
JBLNCBMD_03481	CDS	2829				hypothetical protein
JBLNCBMD_03482	CDS	1830	treZ	3.2.1.141	COG0296	Malto-oligosyltrehalose trehalohydrolase
JBLNCBMD_03483	CDS	2151	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
JBLNCBMD_03484	CDS	3375		2.7.1.8		Glucosamine kinase
JBLNCBMD_03485	CDS	1521	malQ_2	2.4.1.25	COG1640	4-alpha-glucanotransferase
JBLNCBMD_03486	CDS	669	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
JBLNCBMD_03487	CDS	474				hypothetical protein
JBLNCBMD_03488	CDS	369				IS701 family transposase ISNpu7
JBLNCBMD_03489	CDS	906	glpE_4	2.8.1.1		Thiosulfate sulfurtransferase GlpE
JBLNCBMD_03490	CDS	171				hypothetical protein
JBLNCBMD_03491	CDS	360				hypothetical protein
JBLNCBMD_03492	CDS	174				hypothetical protein
JBLNCBMD_03493	CDS	360			COG1662	IS1 family transposase ISNpu9
JBLNCBMD_03494	CDS	168				hypothetical protein
JBLNCBMD_03495	CDS	285				hypothetical protein
JBLNCBMD_03496	tRNA	73				tRNA-Phe(gaa)
JBLNCBMD_03497	CDS	879	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
JBLNCBMD_03498	CDS	333	ziaR_2			Transcriptional repressor SmtB 
JBLNCBMD_03499	CDS	777	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
JBLNCBMD_03500	CDS	1005	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
JBLNCBMD_03501	CDS	1656				putative protein
JBLNCBMD_03502	CDS	843	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
JBLNCBMD_03503	CDS	609				hypothetical protein
JBLNCBMD_03504	tRNA	73				tRNA-Val(tac)
JBLNCBMD_03505	CDS	531				hypothetical protein
JBLNCBMD_03506	CDS	303	sasA_19	2.7.-.-		Adaptive-response sensory-kinase SasA
JBLNCBMD_03507	CDS	225				hypothetical protein
JBLNCBMD_03508	CDS	2235				hypothetical protein
JBLNCBMD_03509	CDS	609				hypothetical protein
JBLNCBMD_03510	CDS	1557				hypothetical protein
JBLNCBMD_03511	CDS	1671				hypothetical protein
JBLNCBMD_03512	CDS	702				hypothetical protein
JBLNCBMD_03513	CDS	2430				hypothetical protein
JBLNCBMD_03514	CDS	309				hypothetical protein
JBLNCBMD_03515	CDS	360			COG1662	IS1 family transposase ISNpu9
JBLNCBMD_03516	CDS	1005		2.1.1.295		2-methyl-6-phytyl-1,4-hydroquinone methyltransferase
JBLNCBMD_03517	CDS	201				hypothetical protein
JBLNCBMD_03518	CDS	825				hypothetical protein
JBLNCBMD_03519	CDS	972	rssB_8			Regulator of RpoS
JBLNCBMD_03520	CDS	1398	sasA_20	2.7.-.-		Adaptive-response sensory-kinase SasA
JBLNCBMD_03521	CDS	735				hypothetical protein
JBLNCBMD_03522	CDS	948				hypothetical protein
JBLNCBMD_03523	CDS	903				IS607 family transposase ISArma1
JBLNCBMD_03524	CDS	363				hypothetical protein
JBLNCBMD_03525	CDS	675		1.14.11.-	COG3128	PKHD-type hydroxylase
JBLNCBMD_03526	CDS	570				hypothetical protein
JBLNCBMD_03527	CDS	768				hypothetical protein
JBLNCBMD_03528	CDS	447				hypothetical protein
JBLNCBMD_03529	CDS	162				hypothetical protein
JBLNCBMD_03530	CDS	924		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
JBLNCBMD_03531	CDS	1290	yfeO			Putative ion-transport protein YfeO
JBLNCBMD_03532	CDS	2583	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
JBLNCBMD_03533	CDS	1542	lnt	2.3.1.269		Apolipoprotein N-acyltransferase
JBLNCBMD_03534	CDS	588				hypothetical protein
JBLNCBMD_03535	CDS	1620				hypothetical protein
JBLNCBMD_03536	CDS	678				hypothetical protein
JBLNCBMD_03537	CDS	825				hypothetical protein
JBLNCBMD_03538	CDS	1074				hypothetical protein
JBLNCBMD_03539	CDS	804				hypothetical protein
JBLNCBMD_03540	CDS	2745				hypothetical protein
JBLNCBMD_03541	CDS	372				hypothetical protein
JBLNCBMD_03542	CDS	624				hypothetical protein
JBLNCBMD_03543	CDS	258				hypothetical protein
JBLNCBMD_03544	CDS	684				hypothetical protein
JBLNCBMD_03545	CDS	1491				hypothetical protein
JBLNCBMD_03546	CDS	489				hypothetical protein
JBLNCBMD_03547	CDS	564	cpcS1	4.-.-.-		Phycocyanobilin lyase CpcS 1
JBLNCBMD_03548	CDS	681				hypothetical protein
JBLNCBMD_03549	CDS	1473	yjmB		COG2211	putative symporter YjmB
JBLNCBMD_03550	CDS	513	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
JBLNCBMD_03551	CDS	927				hypothetical protein
JBLNCBMD_03552	CDS	798				hypothetical protein
JBLNCBMD_03553	CDS	489	ywnH	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
JBLNCBMD_03554	CDS	972	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
JBLNCBMD_03555	CDS	1074	pkwA_2	2.7.11.1		putative serine/threonine-protein kinase PkwA
JBLNCBMD_03556	CDS	276				hypothetical protein
JBLNCBMD_03557	CDS	1809				hypothetical protein
JBLNCBMD_03558	CDS	1638	pyrG	6.3.4.2		CTP synthase
JBLNCBMD_03559	CDS	426				hypothetical protein
JBLNCBMD_03560	CDS	456	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
JBLNCBMD_03561	CDS	528	ybeY	3.1.-.-		Endoribonuclease YbeY
JBLNCBMD_03562	CDS	186				hypothetical protein
JBLNCBMD_03563	CDS	1092	prfB			Peptide chain release factor 2
JBLNCBMD_03564	CDS	807	gatD	6.3.5.13	COG3442	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
JBLNCBMD_03565	CDS	426				hypothetical protein
JBLNCBMD_03566	CDS	2541	ycf3_10			Photosystem I assembly protein Ycf3
JBLNCBMD_03567	CDS	1770	arnT_3	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
JBLNCBMD_03568	CDS	645				hypothetical protein
JBLNCBMD_03569	CDS	513				hypothetical protein
JBLNCBMD_03570	CDS	888				hypothetical protein
JBLNCBMD_03571	CDS	393	argR	5.1.1.10		Broad specificity amino-acid racemase
JBLNCBMD_03572	CDS	1200	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
JBLNCBMD_03573	CDS	2196				hypothetical protein
JBLNCBMD_03574	CDS	309				hypothetical protein
JBLNCBMD_03575	CDS	420				hypothetical protein
JBLNCBMD_03576	CDS	1536	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
JBLNCBMD_03577	CDS	207				hypothetical protein
JBLNCBMD_03578	CDS	504	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
JBLNCBMD_03579	CDS	336				Photosystem II reaction center Psb28 protein
JBLNCBMD_03580	CDS	453	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
JBLNCBMD_03581	CDS	207				hypothetical protein
JBLNCBMD_03582	CDS	1110	yciC_2		COG0523	Putative metal chaperone YciC
JBLNCBMD_03583	CDS	1443	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
JBLNCBMD_03584	CDS	1308	msmX_2	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
JBLNCBMD_03585	CDS	735				hypothetical protein
JBLNCBMD_03586	CDS	537				Single-stranded DNA-binding protein
JBLNCBMD_03587	CDS	1890	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
JBLNCBMD_03588	CDS	1128				hypothetical protein
JBLNCBMD_03589	CDS	390				hypothetical protein
JBLNCBMD_03590	CDS	261				hypothetical protein
JBLNCBMD_03591	CDS	375				hypothetical protein
JBLNCBMD_03592	CDS	186				hypothetical protein
JBLNCBMD_03593	CDS	2664	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
JBLNCBMD_03594	CDS	204				hypothetical protein
JBLNCBMD_03595	CDS	1029				hypothetical protein
JBLNCBMD_03596	CDS	678				hypothetical protein
JBLNCBMD_03597	CDS	387				hypothetical protein
JBLNCBMD_03598	CDS	882	rbgA		COG1161	Ribosome biogenesis GTPase A
JBLNCBMD_03599	CDS	294				hypothetical protein
JBLNCBMD_03600	CDS	1287	sasA_21	2.7.-.-		Adaptive-response sensory-kinase SasA
JBLNCBMD_03601	CDS	2337	pcrA_2	3.6.4.12		ATP-dependent DNA helicase PcrA
JBLNCBMD_03602	CDS	777				hypothetical protein
JBLNCBMD_03603	CDS	1470				hypothetical protein
JBLNCBMD_03604	CDS	1566	era_2			GTPase Era
JBLNCBMD_03605	CDS	1716	sasA_22	2.7.-.-		Adaptive-response sensory-kinase SasA
JBLNCBMD_03606	CDS	1347				hypothetical protein
JBLNCBMD_03607	CDS	705	vte5_2	2.7.1.182		Phytol kinase
JBLNCBMD_03608	CDS	870	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
JBLNCBMD_03609	CDS	561				hypothetical protein
JBLNCBMD_03610	CDS	999	obg	3.6.5.-		GTPase Obg
JBLNCBMD_03611	CDS	693				hypothetical protein
JBLNCBMD_03612	CDS	1107				hypothetical protein
JBLNCBMD_03613	CDS	1914	sir_2	1.8.7.1		Sulfite reductase [ferredoxin]
JBLNCBMD_03614	CDS	546				hypothetical protein
JBLNCBMD_03615	CDS	255				hypothetical protein
JBLNCBMD_03616	CDS	618				hypothetical protein
JBLNCBMD_03617	CDS	285				hypothetical protein
JBLNCBMD_03618	CDS	354				hypothetical protein
JBLNCBMD_03619	CDS	651	upp_2	2.4.2.9		Uracil phosphoribosyltransferase
JBLNCBMD_03620	CDS	1545	crtNb	1.14.99.44		4,4'-diapolycopene oxygenase
JBLNCBMD_03621	CDS	2091				hypothetical protein
JBLNCBMD_03622	CDS	795				hypothetical protein
JBLNCBMD_03623	CDS	777	prsA_3	5.2.1.8		Foldase protein PrsA
JBLNCBMD_03624	CDS	2676	btuD_14	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JBLNCBMD_03625	CDS	210				hypothetical protein
JBLNCBMD_03626	CDS	1326	luxQ	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
JBLNCBMD_03627	CDS	504				hypothetical protein
JBLNCBMD_03628	CDS	231	zraS	2.7.13.3		Sensor protein ZraS
JBLNCBMD_03629	CDS	600				hypothetical protein
JBLNCBMD_03630	CDS	1398	amiB2	3.5.1.4	COG0154	Putative amidase AmiB2
JBLNCBMD_03631	CDS	309				hypothetical protein
JBLNCBMD_03632	CDS	378				hypothetical protein
JBLNCBMD_03633	CDS	552				hypothetical protein
JBLNCBMD_03634	CDS	1242				hypothetical protein
JBLNCBMD_03635	CDS	1089				hypothetical protein
JBLNCBMD_03636	CDS	774	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
JBLNCBMD_03637	CDS	453				hypothetical protein
JBLNCBMD_03638	CDS	1011	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
JBLNCBMD_03639	CDS	138	psbK			Photosystem II reaction center protein K
JBLNCBMD_03640	CDS	300				hypothetical protein
JBLNCBMD_03641	CDS	117	psbM			Photosystem II reaction center protein M
JBLNCBMD_03642	CDS	852				hypothetical protein
JBLNCBMD_03643	CDS	810				hypothetical protein
JBLNCBMD_03644	CDS	249				hypothetical protein
JBLNCBMD_03645	CDS	828	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
JBLNCBMD_03646	CDS	906	btuF_3		COG0614	Vitamin B12-binding protein
JBLNCBMD_03647	CDS	783	yusV_2		COG1120	putative siderophore transport system ATP-binding protein YusV
JBLNCBMD_03648	CDS	1002	hmuU_2		COG0609	Hemin transport system permease protein HmuU
JBLNCBMD_03649	CDS	477	ndhN	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit N
JBLNCBMD_03650	CDS	636	rplC		COG0087	50S ribosomal protein L3
JBLNCBMD_03651	CDS	633	rplD			50S ribosomal protein L4
JBLNCBMD_03652	CDS	315				hypothetical protein
JBLNCBMD_03653	CDS	921	rplB		COG0090	50S ribosomal protein L2
JBLNCBMD_03654	CDS	276	rpsS		COG0185	30S ribosomal protein S19
JBLNCBMD_03655	CDS	363	rplV		COG0091	50S ribosomal protein L22
JBLNCBMD_03656	CDS	753	rpsC			30S ribosomal protein S3
JBLNCBMD_03657	CDS	426	rplP		COG0197	50S ribosomal protein L16
JBLNCBMD_03658	CDS	228				hypothetical protein
JBLNCBMD_03659	CDS	249	rpsQ		COG0186	30S ribosomal protein S17
JBLNCBMD_03660	CDS	369	rplN			50S ribosomal protein L14
JBLNCBMD_03661	CDS	351	rplX			50S ribosomal protein L24
JBLNCBMD_03662	CDS	546	rplE		COG0094	50S ribosomal protein L5
JBLNCBMD_03663	CDS	402	rpsH		COG0096	30S ribosomal protein S8
JBLNCBMD_03664	CDS	549	rplF			50S ribosomal protein L6
JBLNCBMD_03665	CDS	363	rplR			50S ribosomal protein L18
JBLNCBMD_03666	CDS	525	rpsE			30S ribosomal protein S5
JBLNCBMD_03667	CDS	486	rplO		COG0200	50S ribosomal protein L15
JBLNCBMD_03668	CDS	1323	secY		COG0201	Protein translocase subunit SecY
JBLNCBMD_03669	CDS	555	adk_2	2.7.4.3	COG0563	Adenylate kinase
JBLNCBMD_03670	CDS	201	infA		COG0361	Translation initiation factor IF-1
JBLNCBMD_03671	CDS	381	rpsM		COG0099	30S ribosomal protein S13
JBLNCBMD_03672	CDS	396	rpsK			30S ribosomal protein S11
JBLNCBMD_03673	CDS	948	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
JBLNCBMD_03674	CDS	351	rplQ		COG0203	50S ribosomal protein L17
JBLNCBMD_03675	CDS	864	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
JBLNCBMD_03676	CDS	456	rplM		COG0102	50S ribosomal protein L13
JBLNCBMD_03677	CDS	417	rpsI		COG0103	30S ribosomal protein S9
JBLNCBMD_03678	CDS	240	rpmE		COG0254	50S ribosomal protein L31
JBLNCBMD_03679	CDS	1101	prfA		COG0216	Peptide chain release factor 1
JBLNCBMD_03680	CDS	597		2.3.1.-	COG1670	Acetyltransferase
JBLNCBMD_03681	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
JBLNCBMD_03682	CDS	357				hypothetical protein
JBLNCBMD_03683	CDS	420				hypothetical protein
JBLNCBMD_03684	CDS	126				hypothetical protein
JBLNCBMD_03685	CDS	195				hypothetical protein
JBLNCBMD_03686	CDS	465				hypothetical protein
JBLNCBMD_03687	CDS	1602				hypothetical protein
JBLNCBMD_03688	CDS	1620				hypothetical protein
JBLNCBMD_03689	CDS	1983				hypothetical protein
JBLNCBMD_03690	CDS	387				hypothetical protein
JBLNCBMD_03691	CDS	1461				hypothetical protein
JBLNCBMD_03692	CDS	1299	ampG		COG0477	Anhydromuropeptide permease
JBLNCBMD_03693	CDS	447				hypothetical protein
JBLNCBMD_03694	CDS	234				hypothetical protein
JBLNCBMD_03695	CDS	498	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
JBLNCBMD_03696	CDS	759				hypothetical protein
JBLNCBMD_03697	CDS	480				hypothetical protein
JBLNCBMD_03698	CDS	792	phnE		COG3639	Phosphate-import permease protein PhnE
JBLNCBMD_03699	CDS	732	glnQ_2		COG1126	Glutamine transport ATP-binding protein GlnQ
JBLNCBMD_03700	CDS	975				hypothetical protein
JBLNCBMD_03701	tRNA	74				tRNA-Val(gac)
JBLNCBMD_03702	CDS	597				hypothetical protein
JBLNCBMD_03703	CDS	465	rsfS			Ribosomal silencing factor RsfS
JBLNCBMD_03704	CDS	1569				hypothetical protein
JBLNCBMD_03705	CDS	501				hypothetical protein
JBLNCBMD_03706	CDS	954				hypothetical protein
JBLNCBMD_03707	tRNA	77				tRNA-Met(cat)
JBLNCBMD_03708	CDS	429				hypothetical protein
JBLNCBMD_03709	CDS	417				hypothetical protein
JBLNCBMD_03710	CDS	1926	ettA		COG0488	Energy-dependent translational throttle protein EttA
JBLNCBMD_03711	CDS	246				hypothetical protein
JBLNCBMD_03712	CDS	753	COQ5_9	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JBLNCBMD_03713	CDS	1572				hypothetical protein
JBLNCBMD_03714	CDS	969				hypothetical protein
JBLNCBMD_03715	CDS	987	mdh	1.1.1.37		Malate dehydrogenase
JBLNCBMD_03716	CDS	216	ndhO	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit O
JBLNCBMD_03717	CDS	915	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
JBLNCBMD_03718	CDS	219	psaE			Photosystem I reaction center subunit IV
JBLNCBMD_03719	CDS	297				hypothetical protein
JBLNCBMD_03720	CDS	585				hypothetical protein
JBLNCBMD_03721	CDS	243				hypothetical protein
JBLNCBMD_03722	CDS	1104	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
JBLNCBMD_03723	CDS	1275	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JBLNCBMD_03724	CDS	1998	sasA_23	2.7.-.-		Adaptive-response sensory-kinase SasA
JBLNCBMD_03725	CDS	378				hypothetical protein
JBLNCBMD_03726	CDS	156				hypothetical protein
JBLNCBMD_03727	CDS	987	cmpR_3		COG0583	HTH-type transcriptional activator CmpR
JBLNCBMD_03728	CDS	330				hypothetical protein
JBLNCBMD_03729	CDS	1686	ubiB_5	2.7.-.-	COG0661	putative protein kinase UbiB
JBLNCBMD_03730	CDS	726	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
JBLNCBMD_03731	CDS	102				hypothetical protein
JBLNCBMD_03732	CDS	201				hypothetical protein
JBLNCBMD_03733	CDS	129				hypothetical protein
JBLNCBMD_03734	CDS	1560	spkA_2	2.7.11.1		Serine/threonine-protein kinase A
JBLNCBMD_03735	CDS	495				hypothetical protein
JBLNCBMD_03736	CDS	1179	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
JBLNCBMD_03737	CDS	138				hypothetical protein
JBLNCBMD_03738	CDS	993	yhbE		COG0697	putative inner membrane transporter YhbE
JBLNCBMD_03739	CDS	1677				hypothetical protein
JBLNCBMD_03740	CDS	1728	dfa3_2	1.-.-.-	COG0426	Putative diflavin flavoprotein A 3
JBLNCBMD_03741	CDS	522				hypothetical protein
JBLNCBMD_03742	CDS	1743	dfa5_3	1.-.-.-	COG0426	Putative diflavin flavoprotein A 5
JBLNCBMD_03743	CDS	510	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
JBLNCBMD_03744	CDS	861				hypothetical protein
JBLNCBMD_03745	CDS	915				hypothetical protein
JBLNCBMD_03746	CDS	192				hypothetical protein
JBLNCBMD_03747	CDS	981				hypothetical protein
JBLNCBMD_03748	CDS	405				hypothetical protein
JBLNCBMD_03749	CDS	3039		7.2.2.10		Calcium-transporting ATPase 1
JBLNCBMD_03750	CDS	1185	metK_3	2.5.1.6		S-adenosylmethionine synthase
JBLNCBMD_03751	CDS	426				hypothetical protein
JBLNCBMD_03752	CDS	987	moaA_2	4.1.99.22	COG2896	GTP 3',8-cyclase
JBLNCBMD_03753	CDS	1182	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
JBLNCBMD_03754	CDS	1032				hypothetical protein
JBLNCBMD_03755	CDS	363				hypothetical protein
JBLNCBMD_03756	CDS	864	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
JBLNCBMD_03757	CDS	2937	gph_4	3.1.3.18		Phosphoglycolate phosphatase
JBLNCBMD_03758	CDS	2415	susA_3	2.4.1.13	COG0438	Sucrose synthase
JBLNCBMD_03759	CDS	375				hypothetical protein
JBLNCBMD_03760	CDS	102				hypothetical protein
JBLNCBMD_03761	CDS	1431				hypothetical protein
JBLNCBMD_03762	CDS	1167	xynZ_1	3.2.1.8	COG2382	Endo-1,4-beta-xylanase Z
JBLNCBMD_03763	CDS	753	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
JBLNCBMD_03764	CDS	1098				hypothetical protein
JBLNCBMD_03765	CDS	1101				hypothetical protein
JBLNCBMD_03766	CDS	1167				hypothetical protein
JBLNCBMD_03767	CDS	897				hypothetical protein
JBLNCBMD_03768	CDS	1254				hypothetical protein
JBLNCBMD_03769	CDS	954				hypothetical protein
JBLNCBMD_03770	CDS	1362	murJ_1			lipid II flippase MurJ
JBLNCBMD_03771	CDS	2199				hypothetical protein
JBLNCBMD_03772	CDS	426				hypothetical protein
JBLNCBMD_03773	CDS	1911				hypothetical protein
JBLNCBMD_03774	CDS	1788	aspS	6.1.1.12		Aspartate--tRNA ligase
JBLNCBMD_03775	CDS	399				hypothetical protein
JBLNCBMD_03776	CDS	876	htpX_4	3.4.24.-	COG0501	Protease HtpX 
JBLNCBMD_03777	CDS	666			COG1926	putative protein
JBLNCBMD_03778	CDS	459				hypothetical protein
JBLNCBMD_03779	CDS	1902	tkt_2	2.2.1.1		Transketolase
JBLNCBMD_03780	CDS	393	aqpZ			Aquaporin Z
JBLNCBMD_03781	CDS	840				hypothetical protein
JBLNCBMD_03782	CDS	417				hypothetical protein
JBLNCBMD_03783	CDS	795	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
JBLNCBMD_03784	CDS	426				hypothetical protein
