locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEHBOLHC_04305	CDS	3735				hypothetical protein
DEHBOLHC_04306	CDS	171				hypothetical protein
DEHBOLHC_04307	CDS	219				hypothetical protein
DEHBOLHC_04308	CDS	855				hypothetical protein
DEHBOLHC_04309	CDS	375	htpX_3	3.4.24.-	COG0501	Protease HtpX 
DEHBOLHC_04310	CDS	405	htpX_4	3.4.24.-		Protease HtpX
DEHBOLHC_04311	CDS	393				hypothetical protein
DEHBOLHC_04312	CDS	1788	aspS	6.1.1.12		Aspartate--tRNA ligase
DEHBOLHC_04313	CDS	1830				hypothetical protein
DEHBOLHC_04314	CDS	426				hypothetical protein
DEHBOLHC_04315	CDS	2199				hypothetical protein
DEHBOLHC_04316	CDS	1341				hypothetical protein
DEHBOLHC_04317	CDS	954				hypothetical protein
DEHBOLHC_04318	CDS	1254				hypothetical protein
DEHBOLHC_04319	CDS	897				hypothetical protein
DEHBOLHC_04320	CDS	1143				hypothetical protein
DEHBOLHC_04321	CDS	1101				hypothetical protein
DEHBOLHC_04322	CDS	756	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
DEHBOLHC_04323	CDS	1167	xynZ_3	3.2.1.8	COG2382	Endo-1,4-beta-xylanase Z
DEHBOLHC_04324	CDS	1431				hypothetical protein
DEHBOLHC_04325	CDS	132				hypothetical protein
DEHBOLHC_04326	CDS	102				hypothetical protein
DEHBOLHC_04327	CDS	396				hypothetical protein
DEHBOLHC_04328	CDS	2415	susA	2.4.1.13	COG0438	Sucrose synthase
DEHBOLHC_04329	CDS	3111	gph_5	3.1.3.18		Phosphoglycolate phosphatase
DEHBOLHC_04330	CDS	864	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
DEHBOLHC_04331	CDS	363				hypothetical protein
DEHBOLHC_04332	CDS	1035				hypothetical protein
DEHBOLHC_04333	CDS	1470				hypothetical protein
DEHBOLHC_04334	CDS	2082	rep	3.6.4.12		ATP-dependent DNA helicase Rep
DEHBOLHC_04335	CDS	1179	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
DEHBOLHC_04336	CDS	987	moaA_5	4.1.99.22	COG2896	GTP 3',8-cyclase
DEHBOLHC_04337	CDS	609	rpsD			30S ribosomal protein S4
DEHBOLHC_04338	CDS	735				hypothetical protein
DEHBOLHC_04339	CDS	900	hetR	3.4.21.-		Heterocyst differentiation control protein
DEHBOLHC_04340	CDS	2457				hypothetical protein
DEHBOLHC_04341	CDS	1434				hypothetical protein
DEHBOLHC_04342	CDS	1047	gutB_2	1.1.1.-	COG1063	Sorbitol dehydrogenase
DEHBOLHC_04343	CDS	2706	clcA_1			H(+)/Cl(-) exchange transporter ClcA
DEHBOLHC_04344	CDS	117				hypothetical protein
DEHBOLHC_04345	CDS	813				hypothetical protein
DEHBOLHC_04346	CDS	1419	pknD_41	2.7.11.1		Serine/threonine-protein kinase PknD
DEHBOLHC_04347	CDS	1020				hypothetical protein
DEHBOLHC_04348	CDS	918				hypothetical protein
DEHBOLHC_04349	CDS	849				hypothetical protein
DEHBOLHC_04350	CDS	2163	dnaK2_2			Chaperone protein dnaK2
DEHBOLHC_04351	CDS	987	cbpA		COG2214	Curved DNA-binding protein
DEHBOLHC_04352	CDS	510	dnaJ_7			Chaperone protein DnaJ
DEHBOLHC_04353	CDS	273				hypothetical protein
DEHBOLHC_04354	CDS	750	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
DEHBOLHC_04355	CDS	924	dacA	2.7.7.85		Diadenylate cyclase
DEHBOLHC_04356	CDS	1488	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
DEHBOLHC_04357	CDS	141				hypothetical protein
DEHBOLHC_04358	CDS	576	mshD	2.3.1.189		Mycothiol acetyltransferase
DEHBOLHC_04359	CDS	2556	clpC_1		COG0542	Negative regulator of genetic competence ClpC/MecB
DEHBOLHC_04360	tRNA	77				tRNA-Met(cat)
DEHBOLHC_04361	CDS	954				hypothetical protein
DEHBOLHC_04362	CDS	501				hypothetical protein
DEHBOLHC_04363	CDS	462	rsfS			Ribosomal silencing factor RsfS
DEHBOLHC_04364	CDS	597				hypothetical protein
DEHBOLHC_04365	tRNA	74				tRNA-Val(gac)
DEHBOLHC_04366	CDS	912				IS982 family transposase ISXne5
DEHBOLHC_04367	CDS	219				hypothetical protein
DEHBOLHC_04368	CDS	963	cysK1_3	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
DEHBOLHC_04369	CDS	1551				hypothetical protein
DEHBOLHC_04370	CDS	411				hypothetical protein
DEHBOLHC_04371	CDS	432				hypothetical protein
DEHBOLHC_04372	CDS	1137				hypothetical protein
DEHBOLHC_04373	CDS	537				hypothetical protein
DEHBOLHC_04374	CDS	1014				hypothetical protein
DEHBOLHC_04375	CDS	780				hypothetical protein
DEHBOLHC_04376	CDS	621	pipB2_4		COG1357	Secreted effector protein PipB2
DEHBOLHC_04377	CDS	579				hypothetical protein
DEHBOLHC_04378	CDS	894	lacF_2			Lactose transport system permease protein LacF
DEHBOLHC_04379	CDS	669	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
DEHBOLHC_04380	CDS	366	fosA	2.5.1.18		Glutathione transferase FosA
DEHBOLHC_04381	CDS	564				hypothetical protein
DEHBOLHC_04382	CDS	249				hypothetical protein
DEHBOLHC_04383	CDS	555				hypothetical protein
DEHBOLHC_04384	CDS	1356	dnaE1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
DEHBOLHC_04385	CDS	1458	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
DEHBOLHC_04386	CDS	903				hypothetical protein
DEHBOLHC_04387	CDS	876			COG1073	putative protein
DEHBOLHC_04388	CDS	1104				hypothetical protein
DEHBOLHC_04389	CDS	390				hypothetical protein
DEHBOLHC_04390	CDS	618				hypothetical protein
DEHBOLHC_04391	CDS	336				hypothetical protein
DEHBOLHC_04392	CDS	2064	sasA_26	2.7.-.-		Adaptive-response sensory-kinase SasA
DEHBOLHC_04393	CDS	573				hypothetical protein
DEHBOLHC_04394	tRNA	73				tRNA-Glu(ttc)
DEHBOLHC_04395	CDS	1938	nhaP2_2			K(+)/H(+) antiporter NhaP2
DEHBOLHC_04396	CDS	666	petB_2		COG1290	Cytochrome b6
DEHBOLHC_04397	CDS	579				hypothetical protein
DEHBOLHC_04398	CDS	2328	pacS	7.2.2.8		putative copper-transporting ATPase PacS
DEHBOLHC_04399	CDS	195				hypothetical protein
DEHBOLHC_04400	CDS	201				hypothetical protein
DEHBOLHC_04401	CDS	396	merR1			Mercuric resistance operon regulatory protein
DEHBOLHC_04402	CDS	1158	efe	1.13.12.19		2-oxoglutarate-dependent ethylene/succinate-forming enzyme
DEHBOLHC_04403	CDS	1053	desA	1.14.19.6		Delta(12)-fatty-acid desaturase
DEHBOLHC_04404	CDS	813				hypothetical protein
DEHBOLHC_04405	CDS	1233	metZ	2.5.1.-		O-succinylhomoserine sulfhydrylase
DEHBOLHC_04406	CDS	1815	estP	3.1.1.1	COG3240	Esterase EstP
DEHBOLHC_04407	CDS	828				hypothetical protein
DEHBOLHC_04408	CDS	537				hypothetical protein
DEHBOLHC_04409	CDS	1146				hypothetical protein
DEHBOLHC_04410	CDS	960	yqjG_3	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
DEHBOLHC_04411	CDS	531				hypothetical protein
DEHBOLHC_04412	CDS	2166	kefB_5			Glutathione-regulated potassium-efflux system protein KefB
DEHBOLHC_04413	CDS	1308	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
DEHBOLHC_04414	CDS	582				hypothetical protein
DEHBOLHC_04415	CDS	183				hypothetical protein
DEHBOLHC_04416	CDS	381				hypothetical protein
DEHBOLHC_04417	CDS	789	cysA_3	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
DEHBOLHC_04418	CDS	1428				hypothetical protein
DEHBOLHC_04419	CDS	282				hypothetical protein
DEHBOLHC_04420	CDS	2454	clpC_2			ATP-dependent Clp protease ATP-binding subunit ClpC
DEHBOLHC_04421	CDS	183				hypothetical protein
DEHBOLHC_04422	CDS	285				hypothetical protein
DEHBOLHC_04423	CDS	327				hypothetical protein
DEHBOLHC_04424	CDS	705				hypothetical protein
DEHBOLHC_04425	CDS	1365				hypothetical protein
DEHBOLHC_04426	CDS	237				hypothetical protein
DEHBOLHC_04427	CDS	219				hypothetical protein
DEHBOLHC_04428	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
DEHBOLHC_04429	CDS	732	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
DEHBOLHC_04430	CDS	1437	ccsB			Cytochrome c biogenesis protein CcsB
DEHBOLHC_04431	CDS	420	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
DEHBOLHC_04432	CDS	405				hypothetical protein
DEHBOLHC_04433	CDS	387				hypothetical protein
DEHBOLHC_04434	CDS	267				hypothetical protein
DEHBOLHC_04435	CDS	579	yjcG	3.1.-.-	COG1514	Putative phosphoesterase YjcG
DEHBOLHC_04436	CDS	576				hypothetical protein
DEHBOLHC_04437	CDS	549				hypothetical protein
DEHBOLHC_04438	CDS	312				hypothetical protein
DEHBOLHC_04439	CDS	2019	ycf3_15			Photosystem I assembly protein Ycf3
DEHBOLHC_04440	CDS	1290				hypothetical protein
DEHBOLHC_04441	CDS	258				hypothetical protein
DEHBOLHC_04442	CDS	453				hypothetical protein
DEHBOLHC_04443	CDS	93				hypothetical protein
DEHBOLHC_04444	CDS	204				hypothetical protein
DEHBOLHC_04445	CDS	1845				hypothetical protein
DEHBOLHC_04446	CDS	2724	rcsC_40	2.7.13.3		Sensor histidine kinase RcsC
DEHBOLHC_04447	CDS	873				hypothetical protein
DEHBOLHC_04448	CDS	978				hypothetical protein
DEHBOLHC_04449	CDS	1119				hypothetical protein
DEHBOLHC_04450	CDS	846				hypothetical protein
DEHBOLHC_04451	CDS	660				hypothetical protein
DEHBOLHC_04452	CDS	1383		1.5.3.6		6-hydroxy-D-nicotine oxidase
DEHBOLHC_04453	CDS	150				hypothetical protein
DEHBOLHC_04454	CDS	924	COQ5_13	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DEHBOLHC_04455	CDS	309				hypothetical protein
DEHBOLHC_04456	CDS	324				hypothetical protein
DEHBOLHC_04457	CDS	537				hypothetical protein
DEHBOLHC_04458	CDS	528				hypothetical protein
DEHBOLHC_04459	CDS	1353	dnaB_1	3.6.4.12		Replicative DNA helicase
DEHBOLHC_04460	CDS	459	rplI		COG0359	50S ribosomal protein L9
DEHBOLHC_04461	CDS	774	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
DEHBOLHC_04462	CDS	225				hypothetical protein
DEHBOLHC_04463	CDS	873				hypothetical protein
DEHBOLHC_04464	CDS	1167	bshA_3	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
DEHBOLHC_04465	CDS	2241	btuD_21	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEHBOLHC_04466	CDS	1212	mshA_28	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DEHBOLHC_04467	CDS	948				hypothetical protein
DEHBOLHC_04468	CDS	1011				hypothetical protein
DEHBOLHC_04469	CDS	933				hypothetical protein
DEHBOLHC_04470	CDS	774	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
DEHBOLHC_04471	CDS	1128	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
DEHBOLHC_04472	CDS	711	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
DEHBOLHC_04473	CDS	1905				hypothetical protein
DEHBOLHC_04474	CDS	540				hypothetical protein
DEHBOLHC_04475	CDS	306				hypothetical protein
DEHBOLHC_04476	CDS	804	mbhA			Myxobacterial hemagglutinin
DEHBOLHC_04477	CDS	1182				hypothetical protein
DEHBOLHC_04478	CDS	792				hypothetical protein
DEHBOLHC_04479	CDS	756	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
DEHBOLHC_04480	CDS	807				hypothetical protein
DEHBOLHC_04481	CDS	618	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
DEHBOLHC_04482	CDS	384				hypothetical protein
DEHBOLHC_04483	CDS	684				hypothetical protein
DEHBOLHC_04484	CDS	837	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
DEHBOLHC_04485	CDS	705				hypothetical protein
DEHBOLHC_04486	CDS	837	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
DEHBOLHC_04487	CDS	276				hypothetical protein
DEHBOLHC_04488	CDS	720	liaR_3		COG2197	Transcriptional regulatory protein LiaR
DEHBOLHC_04489	CDS	432	rcp1_7			Response regulator rcp1
DEHBOLHC_04490	CDS	1347	rcsC_41	2.7.13.3		Sensor histidine kinase RcsC
DEHBOLHC_04491	CDS	1122	rcsC_42	2.7.13.3		Sensor histidine kinase RcsC
DEHBOLHC_04492	CDS	405				hypothetical protein
DEHBOLHC_04493	CDS	477	rcsC_43	2.7.13.3		Sensor histidine kinase RcsC
DEHBOLHC_04494	CDS	201				hypothetical protein
DEHBOLHC_04495	tRNA	73				tRNA-Cys(gca)
DEHBOLHC_04496	CDS	447				hypothetical protein
DEHBOLHC_04497	tRNA	74				tRNA-Lys(ctt)
DEHBOLHC_04498	CDS	1434				hypothetical protein
DEHBOLHC_04499	CDS	195	rpsU1_3		COG0828	30S ribosomal protein S21 A
DEHBOLHC_04500	CDS	318				hypothetical protein
DEHBOLHC_04501	CDS	828				hypothetical protein
DEHBOLHC_04502	CDS	831	minD_2		COG2894	Septum site-determining protein MinD
DEHBOLHC_04503	CDS	1203				hypothetical protein
DEHBOLHC_04504	CDS	423	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
DEHBOLHC_04505	CDS	1260	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
DEHBOLHC_04506	CDS	843				hypothetical protein
DEHBOLHC_04507	CDS	966	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
DEHBOLHC_04508	CDS	549	kptA	2.7.1.-	COG1859	putative RNA 2'-phosphotransferase
DEHBOLHC_04509	CDS	537				hypothetical protein
DEHBOLHC_04510	CDS	411				hypothetical protein
DEHBOLHC_04511	CDS	744	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
DEHBOLHC_04512	CDS	540				hypothetical protein
DEHBOLHC_04513	CDS	216				hypothetical protein
DEHBOLHC_04514	CDS	342				hypothetical protein
DEHBOLHC_04515	CDS	843				hypothetical protein
DEHBOLHC_04516	CDS	1377				hypothetical protein
DEHBOLHC_04517	CDS	1677				hypothetical protein
DEHBOLHC_04518	CDS	1188				hypothetical protein
DEHBOLHC_04519	CDS	270	rpsO			30S ribosomal protein S15
DEHBOLHC_04520	CDS	465				hypothetical protein
DEHBOLHC_04521	CDS	1059	aroF_2	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
DEHBOLHC_04522	CDS	870				hypothetical protein
DEHBOLHC_04523	CDS	594				hypothetical protein
DEHBOLHC_04524	CDS	1026	btuD_22	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEHBOLHC_04525	CDS	813				hypothetical protein
DEHBOLHC_04526	CDS	1674				hypothetical protein
DEHBOLHC_04527	CDS	621				hypothetical protein
DEHBOLHC_04528	CDS	3348				hypothetical protein
DEHBOLHC_04529	CDS	105				hypothetical protein
DEHBOLHC_04530	CDS	303				hypothetical protein
DEHBOLHC_04531	CDS	1608	bchE_1	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
DEHBOLHC_04532	CDS	3921				hypothetical protein
DEHBOLHC_04533	CDS	1029				hypothetical protein
DEHBOLHC_04534	CDS	2199	dgcE	2.7.7.65	COG2202	putative diguanylate cyclase DgcE
DEHBOLHC_04535	CDS	1932	pbpG_2		COG0744	Penicillin-binding protein 2D
DEHBOLHC_04536	CDS	1860	spoVD_2		COG0768	Stage V sporulation protein D
DEHBOLHC_04537	CDS	756	mfppA_2	3.1.3.79	COG0561	Mannosylfructose-phosphate phosphatase
DEHBOLHC_04538	CDS	354				hypothetical protein
DEHBOLHC_04539	CDS	1443	mshA_29	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
DEHBOLHC_04540	CDS	222				hypothetical protein
DEHBOLHC_04541	CDS	702	mprA_5		COG0745	Response regulator MprA
DEHBOLHC_04542	CDS	1401	sasA_27	2.7.-.-		Adaptive-response sensory-kinase SasA
DEHBOLHC_04543	CDS	693				hypothetical protein
DEHBOLHC_04544	CDS	651				hypothetical protein
DEHBOLHC_04545	CDS	786				hypothetical protein
DEHBOLHC_04546	CDS	2436				hypothetical protein
DEHBOLHC_04547	CDS	396				hypothetical protein
DEHBOLHC_04548	CDS	1401				hypothetical protein
DEHBOLHC_04549	CDS	1155			COG0701	Putative permease
DEHBOLHC_04550	CDS	1623	treS_2	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
DEHBOLHC_04551	CDS	213				hypothetical protein
DEHBOLHC_04552	CDS	2613	clcA_2			H(+)/Cl(-) exchange transporter ClcA
DEHBOLHC_04553	CDS	900				hypothetical protein
DEHBOLHC_04554	CDS	351				hypothetical protein
DEHBOLHC_04555	CDS	969				hypothetical protein
DEHBOLHC_04556	CDS	855	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
DEHBOLHC_04557	CDS	4065				hypothetical protein
DEHBOLHC_04558	CDS	1797				hypothetical protein
DEHBOLHC_04559	CDS	1278	ankX	2.7.1.-	COG0666	Phosphocholine transferase AnkX
DEHBOLHC_04560	CDS	180				hypothetical protein
DEHBOLHC_04561	CDS	465				hypothetical protein
DEHBOLHC_04562	CDS	702				hypothetical protein
DEHBOLHC_04563	CDS	660	yhfK_2	4.-.-.-	COG0702	putative sugar epimerase YhfK
DEHBOLHC_04564	CDS	657				hypothetical protein
DEHBOLHC_04565	CDS	813	menH_5	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DEHBOLHC_04566	CDS	2442	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
DEHBOLHC_04567	CDS	891		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
DEHBOLHC_04568	CDS	1665	pgm	5.4.2.2	COG0033	Phosphoglucomutase
DEHBOLHC_04569	CDS	1443	tldD_3	3.4.-.-	COG0312	Metalloprotease TldD
DEHBOLHC_04570	CDS	1347				hypothetical protein
DEHBOLHC_04571	CDS	975	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
DEHBOLHC_04572	CDS	360				hypothetical protein
DEHBOLHC_04573	CDS	546	dinG_2	3.1.-.-		3'-5' exonuclease DinG
DEHBOLHC_04574	CDS	477				hypothetical protein
DEHBOLHC_04575	CDS	177				hypothetical protein
DEHBOLHC_04576	CDS	516				hypothetical protein
DEHBOLHC_04577	CDS	243				hypothetical protein
DEHBOLHC_04578	CDS	1515	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
DEHBOLHC_04579	CDS	507				hypothetical protein
DEHBOLHC_04580	CDS	516				hypothetical protein
DEHBOLHC_04581	CDS	1209	yidC			Membrane protein insertase YidC
DEHBOLHC_04582	CDS	393				hypothetical protein
DEHBOLHC_04583	CDS	420	rnpA	3.1.26.5		Ribonuclease P protein component
DEHBOLHC_04584	CDS	135	rpmH		COG0230	50S ribosomal protein L34
DEHBOLHC_04585	CDS	513				hypothetical protein
DEHBOLHC_04586	CDS	1164	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
DEHBOLHC_04587	CDS	288	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
DEHBOLHC_04588	CDS	1404	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
DEHBOLHC_04589	CDS	1245				hypothetical protein
DEHBOLHC_04590	CDS	1089				hypothetical protein
DEHBOLHC_04591	CDS	447		3.1.2.28	COG0824	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
DEHBOLHC_04592	CDS	1446	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
DEHBOLHC_04593	CDS	1041	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
DEHBOLHC_04594	CDS	909	menA_2	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
DEHBOLHC_04595	CDS	1416	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
DEHBOLHC_04596	CDS	483	psbA3_3	1.10.3.9		Photosystem II protein D1 3
DEHBOLHC_04597	CDS	1311	proA_1	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
DEHBOLHC_04598	CDS	2067				hypothetical protein
DEHBOLHC_04599	CDS	327	clpS_2			ATP-dependent Clp protease adapter protein ClpS
DEHBOLHC_04600	CDS	324				hypothetical protein
DEHBOLHC_04601	CDS	741	COQ5_14	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DEHBOLHC_04602	CDS	1185				IS200/IS605 family transposase ISAsp13
DEHBOLHC_04603	CDS	168				hypothetical protein
DEHBOLHC_04604	CDS	1521	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
DEHBOLHC_04605	CDS	1182	hemW			Heme chaperone HemW
DEHBOLHC_04606	CDS	1077	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
DEHBOLHC_04607	CDS	321				hypothetical protein
DEHBOLHC_04608	CDS	2301	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
DEHBOLHC_04609	CDS	474				hypothetical protein
DEHBOLHC_04610	CDS	846	dhaA	3.8.1.5		Haloalkane dehalogenase
DEHBOLHC_04611	CDS	1407	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
DEHBOLHC_04612	CDS	888				hypothetical protein
DEHBOLHC_04613	CDS	879	dnrC	2.1.1.288		Aklanonic acid methyltransferase DnrC
DEHBOLHC_04614	CDS	2460				hypothetical protein
DEHBOLHC_04615	CDS	246				hypothetical protein
DEHBOLHC_04616	CDS	2793				hypothetical protein
DEHBOLHC_04617	CDS	1092				Ca(2+)/H(+) antiporter
DEHBOLHC_04618	CDS	789				hypothetical protein
DEHBOLHC_04619	CDS	114				hypothetical protein
DEHBOLHC_04620	CDS	1539	purH			Bifunctional purine biosynthesis protein PurH
DEHBOLHC_04621	CDS	435				IS200/IS605 family transposase ISAsp20
DEHBOLHC_04622	CDS	126				hypothetical protein
DEHBOLHC_04623	CDS	504				hypothetical protein
DEHBOLHC_04624	CDS	1095				hypothetical protein
DEHBOLHC_04625	CDS	849	cheR_2	2.1.1.80		Chemotaxis protein methyltransferase
DEHBOLHC_04626	CDS	1077	cheB2	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase 2
DEHBOLHC_04627	CDS	2775	rcsC_44	2.7.13.3		Sensor histidine kinase RcsC
DEHBOLHC_04628	CDS	1914				hypothetical protein
DEHBOLHC_04629	CDS	1470				hypothetical protein
DEHBOLHC_04630	CDS	1617				putative protein
DEHBOLHC_04631	CDS	1173				hypothetical protein
DEHBOLHC_04632	CDS	663				hypothetical protein
DEHBOLHC_04633	CDS	339				hypothetical protein
DEHBOLHC_04634	CDS	1677	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
DEHBOLHC_04635	CDS	900				hypothetical protein
DEHBOLHC_04636	CDS	1650	srfAB			Surfactin synthase subunit 2
DEHBOLHC_04637	CDS	2004	cysC	2.7.1.25		Adenylyl-sulfate kinase
DEHBOLHC_04638	CDS	813				hypothetical protein
DEHBOLHC_04639	CDS	537				hypothetical protein
DEHBOLHC_04640	CDS	579				hypothetical protein
DEHBOLHC_04641	CDS	303				hypothetical protein
DEHBOLHC_04642	CDS	849			COG0204	putative protein
DEHBOLHC_04643	CDS	1116				hypothetical protein
DEHBOLHC_04644	CDS	903				hypothetical protein
DEHBOLHC_04645	CDS	1266	proA_2	1.2.1.41		Gamma-glutamyl phosphate reductase
DEHBOLHC_04646	CDS	408				hypothetical protein
DEHBOLHC_04647	CDS	2826	pat	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
DEHBOLHC_04648	CDS	2685	adhE		COG1012	Aldehyde-alcohol dehydrogenase
DEHBOLHC_04649	CDS	792	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
DEHBOLHC_04650	CDS	2019	fusA_3		COG0480	Elongation factor G
DEHBOLHC_04651	CDS	1224	rcsC_45	2.7.13.3		Sensor histidine kinase RcsC
DEHBOLHC_04652	CDS	1236	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
DEHBOLHC_04653	CDS	213				hypothetical protein
DEHBOLHC_04654	CDS	567	estB	3.1.1.1	COG0400	Carboxylesterase 2
DEHBOLHC_04655	CDS	2229	pflB	2.3.1.54		Formate acetyltransferase
DEHBOLHC_04656	CDS	1431	cbbL	4.1.1.39	COG1850	Ribulose bisphosphate carboxylase large chain
DEHBOLHC_04657	CDS	402				hypothetical protein
DEHBOLHC_04658	CDS	336	cbbS	4.1.1.39	COG4451	Ribulose bisphosphate carboxylase small chain
DEHBOLHC_04659	CDS	813				hypothetical protein
DEHBOLHC_04660	CDS	1254				hypothetical protein
DEHBOLHC_04661	CDS	807	cpoB_15			Cell division coordinator CpoB
DEHBOLHC_04662	CDS	1104	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
DEHBOLHC_04663	CDS	774	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
DEHBOLHC_04664	CDS	192				hypothetical protein
DEHBOLHC_04665	CDS	618				hypothetical protein
DEHBOLHC_04666	CDS	1170				hypothetical protein
DEHBOLHC_04667	CDS	672				hypothetical protein
DEHBOLHC_04668	CDS	2334				hypothetical protein
DEHBOLHC_04669	CDS	1200			COG2200	putative signaling protein
DEHBOLHC_04670	CDS	3234	sasA_28	2.7.-.-		Adaptive-response sensory-kinase SasA
DEHBOLHC_04671	CDS	2637				hypothetical protein
DEHBOLHC_04672	CDS	1326				hypothetical protein
DEHBOLHC_04673	CDS	912	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
DEHBOLHC_04674	CDS	672				hypothetical protein
DEHBOLHC_04675	CDS	840				hypothetical protein
DEHBOLHC_04676	CDS	4923	ycf3_16			Photosystem I assembly protein Ycf3
DEHBOLHC_04677	CDS	246				hypothetical protein
DEHBOLHC_04678	CDS	216				hypothetical protein
DEHBOLHC_04679	CDS	846	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
DEHBOLHC_04680	CDS	2748	tycC_1			Tyrocidine synthase 3
DEHBOLHC_04681	CDS	1380				hypothetical protein
DEHBOLHC_04682	CDS	834	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
DEHBOLHC_04683	CDS	1230		4.2.3.154	COG0337	Demethyl-4-deoxygadusol synthase
DEHBOLHC_04684	CDS	789				hypothetical protein
DEHBOLHC_04685	CDS	885	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
DEHBOLHC_04686	CDS	1845	ftsH3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 3
DEHBOLHC_04687	CDS	1587	hpnP_1	2.1.1.-		Hopanoid C-2 methylase
